plant_id_eia,generator_id,prime_mover_code,duct_burners,operating_date,topping_bottoming_code,solid_fuel_gasification,pulverized_coal_tech,fluidized_bed_tech,subcritical_tech,supercritical_tech,ultrasupercritical_tech,stoker_tech,other_combustion_tech,heat_bypass_recovery,rto_iso_lmp_node_id,rto_iso_location_wholesale_reporting_id,associated_combined_heat_power,original_planned_operating_date,operating_switch,previously_canceled
1482,3,HY,False,1910-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1482,2,HY,False,1910-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1482,1,HY,False,1910-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1481,2,HY,False,1956-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1481,1,HY,False,1956-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1480,328,HY,False,1928-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1478,SW04,HY,False,1929-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1478,SW03,HY,False,1916-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1478,SW02,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1478,SW01,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1475,MF06,HY,False,1942-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1475,MF05,HY,False,1941-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1475,MF04,HY,False,1946-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1475,MF03,HY,False,1956-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1475,MF02,HY,False,2011-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1475,MF01,HY,False,2011-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1474,IC4,IC,False,1960-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1474,IC3,IC,False,1960-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1474,IC2,IC,False,1960-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1474,IC1,IC,False,1960-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1472,HL03,HY,False,1916-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1472,HL02,HY,False,1916-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1472,HL01,HY,False,1921-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1469,EL04,HY,False,1924-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1469,EL03,HY,False,1938-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1469,EL02,HY,False,1938-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1469,EL01,HY,False,1924-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1468,3,IC,False,1949-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1468,2,IC,False,1949-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1468,1,IC,False,1948-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1466,4,IC,False,1961-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1466,3,IC,False,1961-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1466,2,IC,False,1961-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1466,1,IC,False,1961-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1464,4,GT,False,2001-06-01,X,False,False,False,False,False,False,False,False,False,lagn.bc1t_4,lagn.bc1t_4,False,,,False
1464,3,GT,False,2001-05-01,X,False,False,False,False,False,False,False,False,False,lagn.bc1t_3,lagn.bc1t_3,False,,,False
1464,2,ST,False,1972-06-01,X,False,False,False,False,False,False,False,False,False,lagn.bci_2,lagn.bci_2,False,,,False
1464,1,ST,False,1972-06-01,X,False,False,False,False,False,False,False,False,False,lagn.bci_1,lagn.bci_1,False,,,False
1456,9,IC,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1456,8,IC,False,1969-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1455,2,ST,False,1976-01-01,X,False,False,False,False,False,False,False,False,False,lepa.plaq_g2,lepa.plaq_g2,False,,,False
1455,1,ST,False,1971-12-01,X,False,False,False,False,False,False,False,False,False,lepa.plaq_g1,lepa.plaq_g1,False,,,False
1453,6,IC,False,1971-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1453,5,IC,False,1951-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1453,4,IC,False,1957-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1453,3,IC,False,1957-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1453,2,IC,False,1953-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1453,1,IC,False,1965-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1449,4,ST,False,1970-05-01,X,False,False,False,False,False,False,False,False,False,lepa.mrgcty_g4,lepa.mrgcty_g4,False,,,False
1449,3,ST,False,1970-05-01,X,False,False,False,False,False,False,False,False,False,lepa.mrgcty_g3,lepa.mrgcty_g3,False,,,False
1449,2,ST,False,1963-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1449,1,ST,False,1963-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1448,12,ST,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1448,11,ST,False,1965-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1448,10,ST,False,1961-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,7,IC,False,1962-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,6,IC,False,1962-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,5,IC,False,1962-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,4,IC,False,1955-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,3,IC,False,1955-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,2,ST,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1447,1,ST,False,1966-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1445,4,ST,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1445,3,ST,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1443,3,ST,False,1977-01-01,X,False,False,False,False,False,False,False,False,False,lafa.bonin3,lafa.bonin3,False,,,False
1443,2,ST,False,1970-06-01,X,False,False,False,False,False,False,False,False,False,lafa.bonin2,lafa.bonin2,False,,,False
1443,1,ST,False,1965-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,9,IC,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,8,IC,False,1948-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,7,IC,False,1948-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,6,IC,False,1948-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,16,ST,False,1977-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,15,ST,False,1972-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,14,ST,False,1967-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,12,IC,False,1958-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,11,IC,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1439,10,IC,False,1958-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1435,GT1,GT,False,1973-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1417,4,ST,False,1959-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1417,3,ST,False,1957-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1417,2,ST,False,1949-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1417,1,ST,False,1947-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1416,5,ST,False,1960-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1409,3,ST,False,1967-08-01,X,False,False,False,False,False,False,False,False,False,ees.michoud3,ees.michoud3,False,,,False
1409,2,ST,False,1963-02-01,X,False,False,False,False,False,False,False,False,False,ees.michoud2,ees.michoud2,False,,,False
1409,1,ST,False,1957-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1407,5,GT,False,1967-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1407,4,ST,False,1954-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1407,3,ST,False,1950-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1404,7C,CA,False,1974-09-01,X,False,False,False,False,False,False,False,False,False,ees.sterl7,ees.sterl7,False,,,False
1404,7B,CT,False,1973-04-01,X,False,False,False,False,False,False,False,False,True,ees.sterl7,ees.sterl7,False,,,False
1404,7A,CT,False,1973-04-01,X,False,False,False,False,False,False,False,False,True,ees.sterl7,ees.sterl7,False,,,False
1404,6,ST,False,1958-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1403,6C,CA,True,2014-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1403,6B,CT,False,2014-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1403,6A,CT,False,2014-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1403,6(4),ST,False,1971-05-01,X,False,False,False,False,False,False,False,False,False,ees.ninemile4,ees.ninemile4,False,,,False
1403,5,ST,False,1973-06-01,X,False,False,False,False,False,False,False,False,False,ees.ninemile5,ees.ninemile5,False,,,False
1403,3,ST,False,1955-11-01,X,False,False,False,False,False,False,False,False,False,ees.ninemile3,ees.ninemile3,False,,,False
1403,2,ST,False,1953-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1403,1,ST,False,1951-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1402,3,ST,False,1969-03-01,X,False,False,False,False,False,False,False,False,False,ees.l_gypsy3,ees.l_gypsy3,False,,,False
1402,2,ST,False,1966-04-01,X,False,False,False,False,False,False,False,False,False,ees.l_gypsy2,ees.l_gypsy2,False,,,False
1402,1,ST,False,1961-03-01,X,False,False,False,False,False,False,False,False,False,ees.l_gypsy1,ees.l_gypsy1,False,,,False
1401,8,GT,False,1971-02-01,X,False,False,False,False,False,False,False,False,False,ees.buras8_ct,ees.buras8_ct,False,,,False
1400,4,GT,False,2011-03-01,X,False,False,False,False,False,False,False,False,False,clec.tps4,nan,False,,,False
1400,3,ST,False,1971-03-01,X,False,False,False,False,False,False,False,False,False,clec.tps3,nan,False,,,False
1400,2,ST,False,1956-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1400,1,ST,False,1953-07-01,X,False,False,False,False,False,False,False,False,False,clec.tps1,nan,False,,,False
1396,U7CT,CT,False,2000-06-01,X,False,False,False,False,False,False,False,False,True,clec.cps71,nan,False,,,False
1396,U72,CT,False,2000-06-01,X,False,False,False,False,False,False,False,False,True,clec.cps72,nan,False,,,False
1396,U6CT,CT,False,2000-06-01,X,False,False,False,False,False,False,False,False,True,clec.cps6,nan,False,,,False
1396,7,CA,True,1966-02-01,X,False,False,False,False,False,False,False,False,False,clec.cps7st,nan,False,,,False
1396,6,CA,True,1961-04-01,X,False,False,False,False,False,False,False,False,False,clec.cps6st,nan,False,,,False
1394,5,ST,False,1976-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1394,4,ST,False,1973-01-01,X,False,False,False,False,False,False,False,False,False,ees.w_glen4,ees.w_glen4,False,,,False
1394,3,ST,False,1968-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1394,2,ST,False,1964-01-01,X,False,False,False,False,False,False,False,False,False,ees.w_glen2,ees.w_glen2,False,,,False
1394,1,ST,False,1960-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1393,6,ST,False,1982-05-01,X,False,True,False,True,False,False,False,False,False,ees.nelson6,ees.nelson6,False,,,False
1393,4,ST,False,1970-07-01,X,False,False,False,False,False,False,False,False,False,ees.nelson4,ees.nelson4,False,,,False
1393,3,ST,False,1960-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1393,2,ST,False,1959-05-01,T,False,False,True,True,False,False,False,False,False,ees.nelson2,ees.nelson2,True,,,False
1393,1,ST,False,1959-02-01,T,False,False,True,True,False,False,False,False,False,ees.nelson1,ees.nelson1,True,,,False
1392,12,ST,False,1953-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1392,11,ST,False,1950-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1392,10,ST,False,1950-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1391,5A,GT,False,1999-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
1391,4A,GT,False,1987-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
1391,3A,ST,False,1954-09-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
1391,2A,ST,False,1954-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
1391,1A,ST,False,1951-10-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
1385,4,ST,False,1960-08-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1385,3,ST,False,1957-10-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1385,2,ST,False,1954-12-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1385,1,ST,False,1954-12-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1384,2,ST,False,1969-10-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1384,1,ST,False,1965-02-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1383,GEN2,GT,False,1976-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1383,1,ST,False,1966-01-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1382,2,ST,False,1974-04-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1382,1,ST,False,1973-06-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1381,3,ST,False,1971-12-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1381,2,ST,False,1970-07-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1381,1,ST,False,1969-09-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
